Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1	Start Coord	End Coord	Scaffold ID	COG	Pfam	
3300031515 assembled Ga0308396_100053814	Ga0308396_100053814	malate synthase	3300031515	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050930_Pe2 (*) (MER-FS) (assembled)	2	16733	18907	Ga0308396_1000538	COG2225===Malate synthase	pfam01274===Malate synthase	
3300031518 assembled Ga0308389_10041481	Ga0308389_10041481	malate synthase	3300031518	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_148 (*) (MER-FS) (assembled)	2	234	2408	Ga0308389_1004148	COG2225===Malate synthase	pfam01274===Malate synthase	
3300032058 assembled Ga0308419_10155434	Ga0308419_10155434	malate synthase	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	3216	3716	Ga0308419_1015543	COG2225===Malate synthase	pfam01274===Malate synthase	
3300033886 assembled Ga0308413_001582_4775_6964	Ga0308413_42731	malate synthase	3300033886	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd (*) (MER-FS) (assembled)	2	4775	6964	Ga0308413_001582	COG2225===Malate synthase	pfam01274===Malate synthase	
3300035356 assembled Ga0372969_000671_3913_6102	Ga0372969_7785	malate synthase	3300035356	Metatranscriptome of hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050701_0800_MSt8 (Metagenome Metatranscriptome) (*) (MER-FS) (assembled)	2	3913	6102	Ga0372969_000671	COG2225===Malate synthase	pfam01274===Malate synthase	
3300032034 assembled Ga0308407_10037186	Ga0308407_10037186	malate synthase	3300032034	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060911_MSe2 (*) (MER-FS) (assembled)	2	5249	5731	Ga0308407_1003718	COG2225===Malate synthase	pfam01274===Malate synthase	
3300031516 assembled Ga0308398_10051311	Ga0308398_10051311	malate synthase	3300031516	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20051001_T9 (*) (MER-FS) (assembled)	2	3	485	Ga0308398_1005131	COG2225===Malate synthase	pfam01274===Malate synthase	
3300031514 assembled Ga0308390_10036862	Ga0308390_10036862	malate synthase	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	600	2774	Ga0308390_1003686	COG2225===Malate synthase	pfam01274===Malate synthase	
3300031513 assembled Ga0308412_10052411	Ga0308412_10052411	malate synthase	3300031513	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST1-BottomLayer (*) (MER-FS) (assembled)	2	2	1915	Ga0308412_1005241	COG2225===Malate synthase	pfam01274===Malate synthase	
3300031958 assembled Ga0308410_100078714	Ga0308410_100078714	maltose alpha-D-glucosyltransferase/alpha-amylase	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	14467	17670	Ga0308410_1000787	COG3281===Predicted trehalose synthase	pfam16657===Maltogenic Amylase, C-terminal domain	
3300031812 assembled Ga0308411_100173854	Ga0308411_100173854	manganese/iron transport system permease protein	3300031812	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-BottomLayer (*) (MER-FS) (assembled)	2	2086	2925	Ga0308411_10017385	COG1108===ABC-type Mn2+/Zn2+ transport system, permease component	pfam00950===ABC 3 transport family	
3300031513 assembled Ga0308412_10092611	Ga0308412_10092611	manganese/iron transport system permease protein	3300031513	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST1-BottomLayer (*) (MER-FS) (assembled)	2	1	414	Ga0308412_1009261	COG1108===ABC-type Mn2+/Zn2+ transport system, permease component	pfam00950===ABC 3 transport family	
3300031958 assembled Ga0308410_10076191	Ga0308410_10076191	manganese/iron transport system permease protein	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	205	1044	Ga0308410_1007619	COG1108===ABC-type Mn2+/Zn2+ transport system, permease component	pfam00950===ABC 3 transport family	
3300031966 assembled Ga0308420_11487062	Ga0308420_11487062	manganese/iron transport system substrate-binding protein	3300031966	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS55 (*) (MER-FS) (assembled)	2	588	704	Ga0308420_1148706			
3300031958 assembled Ga0308410_10076192	Ga0308410_10076192	manganese/zinc/iron transport system ATP- binding protein	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	1041	1835	Ga0308410_1007619	COG1121===ABC-type Mn2+/Zn2+ transport system, ATPase component	pfam00005===ABC transporter	
3300031966 assembled Ga0308420_11487061	Ga0308420_11487061	manganese/zinc/iron transport system ATP- binding protein	3300031966	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS55 (*) (MER-FS) (assembled)	2	1	591	Ga0308420_1148706	COG1121===ABC-type Mn2+/Zn2+ transport system, ATPase component	pfam00005===ABC transporter	
3300031950 assembled Ga0308417_10610752	Ga0308417_10610752	manganese/zinc/iron transport system ATP- binding protein	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	721	1494	Ga0308417_1061075	COG1121===ABC-type Mn2+/Zn2+ transport system, ATPase component	pfam00005===ABC transporter	
3300031513 assembled Ga0308412_10092612	Ga0308412_10092612	manganese/zinc/iron transport system ATP- binding protein	3300031513	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST1-BottomLayer (*) (MER-FS) (assembled)	2	411	1205	Ga0308412_1009261	COG1121===ABC-type Mn2+/Zn2+ transport system, ATPase component	pfam00005===ABC transporter	
3300031812 assembled Ga0308411_100173853	Ga0308411_100173853	manganese/zinc/iron transport system ATP- binding protein	3300031812	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-BottomLayer (*) (MER-FS) (assembled)	2	1295	2089	Ga0308411_10017385	COG1121===ABC-type Mn2+/Zn2+ transport system, ATPase component	pfam00005===ABC transporter	
3300031950 assembled Ga0308417_10108676	Ga0308417_10108676	mannose-1-phosphate guanylyltransferase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	4806	5054	Ga0308417_1010867	COG0836===Mannose-1-phosphate guanylyltransferase		
3300032058 assembled Ga0308419_10080721	Ga0308419_10080721	mannose-1-phosphate guanylyltransferase	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	1	774	Ga0308419_1008072	COG0836===Mannose-1-phosphate guanylyltransferase	pfam00483===Nucleotidyl transferase	
3300032058 assembled Ga0308419_100005051	Ga0308419_100005051	mannose-1-phosphate guanylyltransferase/phosphomannomutase	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	59851	62358	Ga0308419_1000050	COG1208===NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis proteins	pfam02880===Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	
3300033886 assembled Ga0308413_000050_9986_11350	Ga0308413_7404	MATE family multidrug resistance protein	3300033886	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd (*) (MER-FS) (assembled)	2	9986	11350	Ga0308413_000050	COG0534===Na+-driven multidrug efflux pump	pfam01554===MatE	
3300031950 assembled Ga0308417_100002498	Ga0308417_100002498	MATE family multidrug resistance protein	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	124971	126335	Ga0308417_1000024	COG0534===Na+-driven multidrug efflux pump	pfam14667===Polysaccharide biosynthesis C-terminal domain	
3300031514 assembled Ga0308390_100005713	Ga0308390_100005713	MATE family multidrug resistance protein	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	9984	11348	Ga0308390_1000057	COG0534===Na+-driven multidrug efflux pump	pfam14667===Polysaccharide biosynthesis C-terminal domain	
3300032058 assembled Ga0308419_100017511	Ga0308419_100017511	MATE family multidrug resistance protein	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	8600	9964	Ga0308419_1000175	COG0534===Na+-driven multidrug efflux pump	pfam14667===Polysaccharide biosynthesis C-terminal domain	
3300031513 assembled Ga0308412_10037301	Ga0308412_10037301	membrane associated rhomboid family serine protease	3300031513	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST1-BottomLayer (*) (MER-FS) (assembled)	2	2	523	Ga0308412_1003730	COG0705===Membrane associated serine protease, rhomboid family	pfam01694===Rhomboid family	
3300031966 assembled Ga0308420_10017373	Ga0308420_10017373	membrane associated rhomboid family serine protease	3300031966	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS55 (*) (MER-FS) (assembled)	2	2751	3251	Ga0308420_1001737	COG0705===Membrane associated serine protease, rhomboid family	pfam01694===Rhomboid family	
3300031950 assembled Ga0308417_1000009108	Ga0308417_1000009108	membrane dipeptidase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	123419	124504	Ga0308417_1000009	COG2355===Zn-dependent dipeptidase, microsomal dipeptidase homolog	pfam01244===Membrane dipeptidase (Peptidase family M19)	
3300031950 assembled Ga0308417_10424272	Ga0308417_10424272	membrane protease YdiL (CAAX protease family)	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	812	1627	Ga0308417_1042427	COG1266===Membrane protease YdiL, CAAX protease family	pfam02517===Type II CAAX prenyl endopeptidase Rce1-like	
3300031950 assembled Ga0308417_10019592	Ga0308417_10019592	membrane protein required for colicin V production	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	1641	2228	Ga0308417_1001959	COG1286===Uncharacterized membrane protein, required for colicin V production	pfam02674===Colicin V production protein	
3300031514 assembled Ga0308390_100064923	Ga0308390_100064923	membrane-associated protein	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	19058	19657	Ga0308390_1000649	COG0586===Uncharacterized membrane protein DedA, SNARE-associated domain	pfam09335===SNARE associated Golgi protein	
3300032049 assembled Ga0308416_100000339	Ga0308416_100000339	membrane-associated protein	3300032049	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS60 (*) (MER-FS) (assembled)	2	33227	33826	Ga0308416_1000003	COG0586===Uncharacterized membrane protein DedA, SNARE-associated domain	pfam09335===SNARE associated Golgi protein	
3300031950 assembled Ga0308417_100002482	Ga0308417_100002482	menaquinone-specific isochorismate synthase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	106081	107478	Ga0308417_1000024	COG1169===Isochorismate synthase EntC	pfam00425===chorismate binding enzyme	
3300031514 assembled Ga0308390_100005729	Ga0308390_100005729	menaquinone-specific isochorismate synthase	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	28841	30238	Ga0308390_1000057	COG1169===Isochorismate synthase EntC	pfam00425===chorismate binding enzyme	
3300032058 assembled Ga0308419_100017527	Ga0308419_100017527	menaquinone-specific isochorismate synthase	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	27457	28854	Ga0308419_1000175	COG1169===Isochorismate synthase EntC	pfam00425===chorismate binding enzyme	
3300031518 assembled Ga0308389_10001372	Ga0308389_10001372	menaquinone-specific isochorismate synthase	3300031518	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_148 (*) (MER-FS) (assembled)	2	843	2240	Ga0308389_1000137	COG1169===Isochorismate synthase EntC	pfam00425===chorismate binding enzyme	
3300031812 assembled Ga0308411_102985121	Ga0308411_102985121	mercuric reductase	3300031812	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-BottomLayer (*) (MER-FS) (assembled)	2	1	516	Ga0308411_10298512	COG1249===Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	pfam07992===Pyridine nucleotide-disulphide oxidoreductase	
3300031567 assembled Ga0308391_10008615	Ga0308391_10008615	metal-sulfur cluster biosynthetic enzyme	3300031567	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20050623_t1 (*) (MER-FS) (assembled)	2	2322	2663	Ga0308391_1000861	COG2151===Metal-sulfur cluster biosynthetic enzyme	pfam01883===Iron-sulfur cluster assembly protein	
3300031950 assembled Ga0308417_10134534	Ga0308417_10134534	metal-sulfur cluster biosynthetic enzyme	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	2633	2974	Ga0308417_1013453	COG2151===Metal-sulfur cluster biosynthetic enzyme	pfam01883===Iron-sulfur cluster assembly protein	
